lc,map_class,X,Y,lin_100,poly_1_1,poly_1_10,poly_2_1,poly_2_10,poly_3_1,poly_3_10,lin_1,lin_10,lin_50,poly_3_100,poly_3_50,poly_2_100,poly_2_50
forest,"3",360105.000000001,5675295,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
water,"3",358814.999999998,5674965,1.00000,3.00000,1.00000,1.00000,1.00000,1.00000,1.00000,3.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000
forest,"3",357525.000000001,5664315,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",366914.999999997,5677455,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",364814.999999999,5674125,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",358334.999999997,5673195,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",350115.000000004,5668725,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",372495,5667045,3.00000,3.00000,3.00000,3.00000,7.00000,7.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,7.00000,7.00000
forest,"3",365295.000000003,5649525,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",344175.000000002,5658465,3.00000,3.00000,3.00000,3.00000,3.00000,2.00000,2.00000,3.00000,3.00000,3.00000,2.00000,2.00000,2.00000,2.00000
forest,"3",348404.999999999,5672115,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",342165,5664824.99999999,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,2.00000,2.00000
forest,"3",345045.000000002,5676015,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",347085.000000002,5672205,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",341805,5656815,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,7.00000,7.00000
forest,"3",358575.000000002,5658195,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",369135.000000003,5656035,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",368744.999999998,5657265,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",357915.000000001,5657295,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
shrubland,"3",352875.000000001,5657955,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000
forest,"3",352185.000000002,5668275,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",346634.999999999,5658585,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",342074.999999997,5653185,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",368324.999999998,5672505,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",344204.999999997,5649255,3.00000,3.00000,3.00000,3.00000,2.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,7.00000,3.00000
water,"3",356685.000000002,5666565,3.00000,3.00000,3.00000,3.00000,8.00000,1.00000,1.00000,3.00000,3.00000,3.00000,1.00000,1.00000,8.00000,8.00000
shrubland,"3",354705.000000001,5648955,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
shrubland,"3",356894.999999999,5661165,4.00000,7.00000,7.00000,4.00000,7.00000,4.00000,4.00000,7.00000,7.00000,4.00000,4.00000,4.00000,2.00000,2.00000
forest,"3",342885.000000003,5661735,3.00000,3.00000,3.00000,3.00000,3.00000,7.00000,7.00000,3.00000,3.00000,3.00000,7.00000,7.00000,7.00000,7.00000
forest,"3",365684.999999997,5649015,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",350055,5675505,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",347355.000000002,5673195,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",366074.999999998,5656545,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",364095.000000002,5661915,3.00000,3.00000,3.00000,3.00000,7.00000,7.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,7.00000,7.00000
forest,"3",364544.999999998,5658794.99999999,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",346125.000000001,5657655,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",350655.000000002,5667585,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,7.00000,7.00000
forest,"3",369434.999999998,5657234.99999999,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",342134.999999998,5642415,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",342044.999999998,5642025,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",357285.000000001,5663925,3.00000,3.00000,3.00000,3.00000,3.00000,7.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",353864.999999998,5650635,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",350174.999999998,5676555,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",367485.000000002,5657445,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",348315.000000001,5668725,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",360765,5666415,3.00000,3.00000,3.00000,1.00000,1.00000,1.00000,1.00000,3.00000,3.00000,3.00000,1.00000,1.00000,1.00000,1.00000
forest,"3",347114.999999997,5659005,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",354975.000000001,5649255,3.00000,3.00000,3.00000,3.00000,3.00000,4.00000,4.00000,3.00000,3.00000,3.00000,4.00000,4.00000,4.00000,4.00000
forest,"3",367274.999999999,5662125,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",346275.000000002,5676975,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",362685,5674845,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
crops,"3",373545.000000003,5645565,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",343184.999999997,5673435.00000001,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",371925.000000001,5678565,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",369735,5675445,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",342165.000000004,5657895,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",371715.000000002,5677335,3.00000,3.00000,3.00000,3.00000,3.00000,2.00000,2.00000,3.00000,3.00000,3.00000,2.00000,2.00000,3.00000,3.00000
forest,"3",344205.000000002,5673465,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",350235.000000002,5668875,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",348164.999999997,5671215,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",342675.000000003,5667345,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",374055.000000003,5646495,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",367695.000000003,5663595,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",350534.999999997,5652075,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",344805.000000003,5671185,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,2.00000,3.00000
forest,"3",348584.999999997,5664015,3.00000,3.00000,3.00000,2.00000,2.00000,2.00000,2.00000,3.00000,3.00000,3.00000,2.00000,2.00000,2.00000,2.00000
forest,"3",344625.000000003,5658615,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",362985.000000002,5653665,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,4.00000,4.00000
forest,"3",349364.999999998,5646885,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",359145.000000002,5667015,4.00000,4.00000,4.00000,3.00000,4.00000,3.00000,3.00000,4.00000,4.00000,4.00000,3.00000,3.00000,4.00000,4.00000
forest,"3",344265.000000001,5647455,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",367154.999999998,5667105,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",346484.999999999,5660654.99999999,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",365234.999999999,5656335,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",346755.000000002,5665844.99999999,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",356865.000000001,5650905,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",367064.999999998,5677575,3.00000,3.00000,3.00000,3.00000,3.00000,1.00000,1.00000,3.00000,3.00000,3.00000,1.00000,1.00000,3.00000,3.00000
forest,"3",357075.000000001,5664885,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",354194.999999998,5649315,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",364964.999999998,5651175,1.00000,3.00000,3.00000,3.00000,7.00000,3.00000,3.00000,3.00000,3.00000,1.00000,3.00000,3.00000,7.00000,7.00000
forest,"3",350024.999999997,5671155,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
bog,"3",373695.000000001,5652795,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",355455.000000003,5651925,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",360884.999999999,5652525,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",346964.999999997,5667555.00000001,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",370184.999999999,5645685,3.00000,3.00000,3.00000,3.00000,7.00000,7.00000,7.00000,3.00000,3.00000,3.00000,7.00000,7.00000,3.00000,3.00000
forest,"3",367665.000000002,5656845.00000001,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
shrubland,"3",366645.000000001,5641845,1.00000,3.00000,3.00000,3.00000,3.00000,4.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",364845.000000003,5662425,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",361395.000000002,5669144.99999999,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",349514.999999997,5668215,3.00000,3.00000,3.00000,3.00000,3.00000,7.00000,7.00000,3.00000,3.00000,3.00000,7.00000,7.00000,3.00000,3.00000
forest,"3",355695.000000003,5650245,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",354434.999999998,5651415,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",363434.999999998,5650275,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,2.00000,2.00000
forest,"3",355214.999999997,5655465,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",343905,5663955,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",360285.000000003,5667525,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",351554.999999997,5654025,3.00000,3.00000,3.00000,1.00000,1.00000,4.00000,1.00000,3.00000,3.00000,3.00000,1.00000,1.00000,1.00000,1.00000
forest,"3",355514.999999999,5649375,1.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",361845.000000001,5670765,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",364214.999999999,5651445,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
shrubland,"3",352334.999999999,5657565,7.00000,3.00000,3.00000,7.00000,7.00000,4.00000,4.00000,3.00000,3.00000,3.00000,4.00000,4.00000,7.00000,7.00000
forest,"3",358604.999999997,5660385,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",366915,5647185,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",341865.000000003,5655705,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",346484.999999997,5660025,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",350174.999999998,5673765,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",342645.000000003,5673855,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",344895.000000001,5671935,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,2.00000,3.00000
forest,"3",348165.000000003,5674155,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",347985.000000002,5665305,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",346425.000000002,5673255,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",353354.999999997,5648295,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",359265,5664675,3.00000,3.00000,3.00000,3.00000,3.00000,7.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",365985,5664644.99999999,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",371445.000000001,5675625,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,7.00000,7.00000
forest,"3",345705.000000002,5671335,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",342854.999999998,5665275,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",344505.000000001,5657445,2.00000,4.00000,2.00000,2.00000,2.00000,7.00000,7.00000,4.00000,2.00000,2.00000,7.00000,7.00000,7.00000,7.00000
crops,"3",357645.000000001,5655885,7.00000,3.00000,3.00000,2.00000,2.00000,2.00000,2.00000,3.00000,3.00000,3.00000,2.00000,2.00000,2.00000,2.00000
forest,"3",354585.000000003,5649405,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",367485.000000002,5678415,3.00000,3.00000,3.00000,3.00000,3.00000,1.00000,1.00000,3.00000,3.00000,3.00000,1.00000,1.00000,3.00000,3.00000
forest,"3",341955.000000003,5660775,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",342525.000000001,5659605,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",359204.999999998,5645805,3.00000,3.00000,3.00000,3.00000,3.00000,7.00000,7.00000,3.00000,3.00000,3.00000,7.00000,7.00000,3.00000,3.00000
forest,"3",360284.999999998,5661165,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",343395,5658734.99999999,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",349755.000000002,5671125,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
shrubland,"3",352005,5644155,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",343875,5670825,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",350684.999999998,5663895,3.00000,3.00000,3.00000,3.00000,3.00000,7.00000,7.00000,3.00000,3.00000,3.00000,7.00000,7.00000,3.00000,3.00000
forest,"3",371325.000000001,5676195,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",361124.999999999,5645505.00000001,3.00000,3.00000,3.00000,3.00000,3.00000,4.00000,7.00000,3.00000,3.00000,3.00000,7.00000,7.00000,3.00000,3.00000
forest,"3",351734.999999999,5654475.00000001,3.00000,3.00000,3.00000,7.00000,7.00000,7.00000,7.00000,3.00000,3.00000,3.00000,7.00000,7.00000,7.00000,3.00000
forest,"3",362084.999999999,5653035,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",361365,5653065,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",367905.000000002,5676255,3.00000,3.00000,3.00000,3.00000,4.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",341835.000000002,5656125,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",343964.999999998,5664884.99999999,3.00000,3.00000,3.00000,3.00000,3.00000,7.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
bog,"3",374234.999999997,5652435,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",364394.999999997,5671605,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
shrubland,"3",359145.000000003,5654475,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000
forest,"3",341835.000000003,5667045,3.00000,3.00000,3.00000,3.00000,3.00000,7.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
grassland,"3",345074.999999997,5666745,3.00000,3.00000,3.00000,7.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,2.00000,2.00000
shrubland,"3",351975.000000001,5666325,7.00000,3.00000,3.00000,7.00000,7.00000,7.00000,7.00000,3.00000,3.00000,3.00000,7.00000,7.00000,7.00000,7.00000
forest,"3",344534.999999997,5674965,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",344295.000000001,5662365,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",360705.000000003,5665365,3.00000,3.00000,3.00000,3.00000,4.00000,4.00000,4.00000,3.00000,3.00000,3.00000,4.00000,4.00000,4.00000,4.00000
forest,"3",346364.999999999,5658615,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
grassland,"3",360254.999999999,5674155,4.00000,4.00000,4.00000,4.00000,7.00000,3.00000,4.00000,4.00000,4.00000,4.00000,4.00000,4.00000,7.00000,4.00000
forest,"3",368294.999999999,5657684.99999999,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",346754.999999998,5670945,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",366194.999999999,5660985,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",368055,5676764.99999999,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",357014.999999998,5661045,3.00000,3.00000,3.00000,3.00000,7.00000,7.00000,7.00000,3.00000,3.00000,3.00000,7.00000,7.00000,7.00000,7.00000
forest,"3",345795.000000002,5659215,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",366795.000000001,5641695,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
forest,"3",363735.000000003,5658554.99999999,3.00000,3.00000,3.00000,3.00000,3.00000,7.00000,7.00000,3.00000,3.00000,3.00000,7.00000,7.00000,3.00000,3.00000
forest,"3",345975.000000001,5656515,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000,3.00000
